Price,Close,High,Low,Open,Volume
Ticker,^GSPC,^GSPC,^GSPC,^GSPC,^GSPC
Datetime,,,,,
2025-07-09 14:22:00+00:00,6262.16015625,6262.91015625,6262.08984375,6262.91015625,6529628
2025-07-09 14:23:00+00:00,6262.18017578125,6262.4501953125,6261.68017578125,6262.43017578125,6711594
2025-07-09 14:24:00+00:00,6261.7900390625,6262.31005859375,6261.33984375,6262.1201171875,5973976
2025-07-09 14:25:00+00:00,6262.02978515625,6262.66015625,6261.43994140625,6261.7001953125,6626735
2025-07-09 14:26:00+00:00,6262.259765625,6263.10009765625,6261.990234375,6262.02001953125,7100591
2025-07-09 14:27:00+00:00,6257.93017578125,6261.97998046875,6257.509765625,6261.97998046875,8499856
2025-07-09 14:28:00+00:00,6256.43017578125,6257.97998046875,6254.39990234375,6257.97998046875,8092264
2025-07-09 14:29:00+00:00,6256.080078125,6257.0498046875,6256.06982421875,6256.490234375,5812759
2025-07-09 14:30:00+00:00,6251.580078125,6255.9501953125,6251.080078125,6255.9501953125,9304142
2025-07-09 14:31:00+00:00,6247.39990234375,6251.56982421875,6246.259765625,6251.56982421875,9721114
2025-07-09 14:32:00+00:00,6249.5498046875,6249.5498046875,6245.27978515625,6247.39013671875,8013944
2025-07-09 14:33:00+00:00,6249.18017578125,6249.66015625,6248.02978515625,6249.66015625,6964907
2025-07-09 14:34:00+00:00,6247.75,6249.2001953125,6246.8798828125,6249.2001953125,6923093
2025-07-09 14:35:00+00:00,6246.3798828125,6248.77978515625,6246.2900390625,6247.6298828125,5253222
2025-07-09 14:36:00+00:00,6242.7998046875,6246.240234375,6241.2900390625,6246.240234375,7525650
2025-07-09 14:37:00+00:00,6245.009765625,6246.02978515625,6242.2099609375,6242.66015625,6864738
2025-07-09 14:38:00+00:00,6245.43017578125,6246.740234375,6244.47021484375,6245.080078125,6519109
2025-07-09 14:39:00+00:00,6247.509765625,6247.759765625,6247.10986328125,6247.10986328125,5849647
2025-07-09 14:40:00+00:00,6247.06005859375,6248.080078125,6246.7998046875,6247.68017578125,6120990
2025-07-09 14:41:00+00:00,6244.0,6247.06982421875,6244.0,6247.06982421875,5971382
2025-07-09 14:42:00+00:00,6243.56982421875,6244.93017578125,6243.56982421875,6243.8701171875,6229862
2025-07-09 14:43:00+00:00,6242.58984375,6244.10009765625,6242.1201171875,6243.6201171875,6877635
2025-07-09 14:44:00+00:00,6242.27978515625,6243.43017578125,6241.7099609375,6242.64013671875,6163201
2025-07-09 14:45:00+00:00,6243.7900390625,6244.0,6242.35009765625,6242.35009765625,5305639
2025-07-09 14:46:00+00:00,6246.240234375,6246.3798828125,6243.83984375,6243.83984375,6663733
2025-07-09 14:47:00+00:00,6242.22021484375,6246.39990234375,6242.22021484375,6246.27978515625,5287062
2025-07-09 14:48:00+00:00,6240.490234375,6242.18994140625,6239.490234375,6242.18994140625,7834628
2025-07-09 14:49:00+00:00,6241.60009765625,6242.35009765625,6239.7900390625,6240.60986328125,4941410
2025-07-09 14:50:00+00:00,6238.68994140625,6241.5400390625,6238.580078125,6241.5400390625,7540954
2025-07-09 14:51:00+00:00,6238.77978515625,6238.89990234375,6237.56982421875,6238.39013671875,6397773
2025-07-09 14:52:00+00:00,6236.5498046875,6238.7099609375,6236.490234375,6238.7099609375,6239349
2025-07-09 14:53:00+00:00,6239.25,6239.509765625,6237.009765625,6237.1298828125,7306895
2025-07-09 14:54:00+00:00,6237.56982421875,6239.330078125,6237.52001953125,6239.330078125,6135668
2025-07-09 14:55:00+00:00,6236.85009765625,6238.27978515625,6236.14013671875,6237.7001953125,6062372
2025-07-09 14:56:00+00:00,6237.009765625,6237.77978515625,6236.35986328125,6236.919921875,5698280
2025-07-09 14:57:00+00:00,6236.06005859375,6237.169921875,6235.2001953125,6237.080078125,6429677
2025-07-09 14:58:00+00:00,6234.43017578125,6236.31005859375,6234.35009765625,6236.1298828125,6289975
2025-07-09 14:59:00+00:00,6235.97998046875,6235.97998046875,6233.14013671875,6234.43017578125,6359313
2025-07-09 15:00:00+00:00,6236.6201171875,6236.669921875,6233.6201171875,6235.93994140625,9204037
2025-07-09 15:01:00+00:00,6238.72021484375,6239.240234375,6236.8798828125,6236.8798828125,6967153
2025-07-09 15:02:00+00:00,6241.33984375,6241.39990234375,6237.7001953125,6238.9501953125,6766137
2025-07-09 15:03:00+00:00,6241.330078125,6241.81005859375,6240.5,6241.3701171875,5999900
2025-07-09 15:04:00+00:00,6241.64013671875,6241.83984375,6240.60986328125,6241.4599609375,6329929
2025-07-09 15:05:00+00:00,6240.68994140625,6241.77001953125,6240.68994140625,6241.66015625,5064097
2025-07-09 15:06:00+00:00,6237.89990234375,6240.740234375,6237.47021484375,6240.35009765625,5706102
2025-07-09 15:07:00+00:00,6238.0400390625,6238.27001953125,6236.89013671875,6237.759765625,6360266
2025-07-09 15:08:00+00:00,6240.22998046875,6240.22998046875,6237.77978515625,6238.2001953125,5316458
2025-07-09 15:09:00+00:00,6239.740234375,6241.25,6239.740234375,6240.2099609375,5328747
2025-07-09 15:10:00+00:00,6237.5,6239.72021484375,6237.5,6238.830078125,6912870
2025-07-09 15:11:00+00:00,6237.93994140625,6237.9599609375,6236.5400390625,6237.6201171875,5992246
2025-07-09 15:12:00+00:00,6236.64013671875,6237.9599609375,6236.35986328125,6237.740234375,5067575
2025-07-09 15:13:00+00:00,6234.56982421875,6235.39013671875,6234.490234375,6235.39013671875,7851273
2025-07-09 15:14:00+00:00,6235.02001953125,6235.16015625,6233.68994140625,6234.509765625,5181863
2025-07-09 15:15:00+00:00,6235.0498046875,6236.2001953125,6234.580078125,6235.06982421875,5414272
2025-07-09 15:16:00+00:00,6232.39990234375,6235.10986328125,6231.77978515625,6235.10986328125,6792506
2025-07-09 15:17:00+00:00,6233.93017578125,6233.93017578125,6231.43017578125,6232.27978515625,6328527
2025-07-09 15:18:00+00:00,6233.10986328125,6234.0400390625,6232.47998046875,6233.85986328125,6149891
2025-07-09 15:19:00+00:00,6235.5,6235.5,6233.10009765625,6233.10009765625,4839368
2025-07-09 15:20:00+00:00,6236.8701171875,6237.33984375,6235.5498046875,6235.5498046875,5997710
2025-07-09 15:21:00+00:00,6238.1298828125,6238.22021484375,6236.39990234375,6236.7998046875,5446618
2025-07-09 15:22:00+00:00,6239.5498046875,6239.580078125,6237.66015625,6237.990234375,4543735
2025-07-09 15:23:00+00:00,6238.97021484375,6239.56982421875,6238.97021484375,6239.5,4555356
2025-07-09 15:24:00+00:00,6239.97021484375,6239.97021484375,6238.7900390625,6238.91015625,4791176
2025-07-09 15:25:00+00:00,6241.6201171875,6241.77978515625,6239.81982421875,6239.85009765625,4632192
2025-07-09 15:26:00+00:00,6241.83984375,6241.93994140625,6240.759765625,6241.72021484375,4443849
2025-07-09 15:27:00+00:00,6244.16015625,6244.3798828125,6241.89013671875,6241.89013671875,5496567
2025-07-09 15:28:00+00:00,6243.58984375,6244.31982421875,6243.27001953125,6244.14990234375,5650571
2025-07-09 15:29:00+00:00,6243.02978515625,6243.83984375,6242.7099609375,6243.81982421875,4051357
2025-07-09 15:30:00+00:00,6242.81005859375,6243.2099609375,6241.47998046875,6243.0498046875,5120016
2025-07-09 15:31:00+00:00,6243.47021484375,6244.2998046875,6242.85009765625,6242.85009765625,4739831
2025-07-09 15:32:00+00:00,6243.60986328125,6244.080078125,6243.43017578125,6243.47998046875,4139092
2025-07-09 15:33:00+00:00,6243.31982421875,6243.490234375,6242.10009765625,6243.490234375,4247877
2025-07-09 15:34:00+00:00,6242.85009765625,6243.419921875,6242.14013671875,6243.35009765625,4386005
2025-07-09 15:35:00+00:00,6243.16015625,6243.52001953125,6242.93994140625,6242.93994140625,3494111
2025-07-09 15:36:00+00:00,6242.75,6243.7900390625,6242.3701171875,6243.16015625,3834433
2025-07-09 15:37:00+00:00,6242.9501953125,6243.31982421875,6241.68994140625,6242.830078125,4271976
2025-07-09 15:38:00+00:00,6238.0498046875,6242.9599609375,6236.06005859375,6242.9599609375,6775124
2025-07-09 15:39:00+00:00,6242.64013671875,6242.72021484375,6237.97998046875,6238.18017578125,5622814
2025-07-09 15:40:00+00:00,6242.89013671875,6242.9599609375,6242.43017578125,6242.60009765625,3615944
2025-07-09 15:41:00+00:00,6243.919921875,6244.35009765625,6242.52001953125,6242.8798828125,3331477
2025-07-09 15:42:00+00:00,6244.7099609375,6244.75,6243.64990234375,6243.85009765625,3346000
2025-07-09 15:43:00+00:00,6244.240234375,6245.169921875,6244.10986328125,6244.68017578125,3473000
2025-07-09 15:44:00+00:00,6245.27001953125,6245.39013671875,6244.2900390625,6244.2900390625,3387000
2025-07-09 15:45:00+00:00,6245.6201171875,6245.83984375,6245.27001953125,6245.27001953125,3538000
2025-07-09 15:46:00+00:00,6247.10009765625,6247.14013671875,6245.509765625,6245.509765625,4330000
2025-07-09 15:47:00+00:00,6246.330078125,6247.1298828125,6246.330078125,6247.08984375,3422000
2025-07-09 15:48:00+00:00,6246.0400390625,6246.52978515625,6245.68017578125,6246.3701171875,3835000
2025-07-09 15:49:00+00:00,6245.330078125,6245.97021484375,6245.08984375,6245.759765625,3363000
2025-07-09 15:50:00+00:00,6245.39990234375,6245.52978515625,6244.990234375,6245.2900390625,3838000
2025-07-09 15:52:00+00:00,6240.8798828125,6242.64990234375,6240.35986328125,6242.22021484375,11318000
2025-07-09 15:53:00+00:00,6240.9599609375,6242.02978515625,6240.5498046875,6241.0,4827000
2025-07-09 15:54:00+00:00,6239.7998046875,6241.02978515625,6239.509765625,6240.91015625,4556000
2025-07-09 15:55:00+00:00,6242.259765625,6242.259765625,6239.169921875,6239.93017578125,5351000
2025-07-09 15:56:00+00:00,6242.419921875,6243.35009765625,6242.240234375,6242.330078125,4655000
2025-07-09 15:57:00+00:00,6240.919921875,6242.41015625,6240.919921875,6242.41015625,3159000
2025-07-09 15:58:00+00:00,6242.68017578125,6243.009765625,6241.0400390625,6241.0400390625,3573000
2025-07-09 15:59:00+00:00,6241.64990234375,6242.7099609375,6241.64013671875,6242.66015625,4127000
2025-07-09 16:00:00+00:00,6243.39990234375,6243.5498046875,6241.27978515625,6241.6298828125,4647000
2025-07-09 16:01:00+00:00,6244.919921875,6244.919921875,6243.3701171875,6243.3701171875,3828000
2025-07-09 16:02:00+00:00,6245.6298828125,6246.22998046875,6245.06982421875,6245.080078125,3871000
2025-07-09 16:03:00+00:00,6244.990234375,6245.8701171875,6244.43017578125,6245.60009765625,3295000
2025-07-09 16:04:00+00:00,6244.3701171875,6245.490234375,6244.330078125,6245.02978515625,3650000
2025-07-09 16:05:00+00:00,6243.31005859375,6244.41015625,6243.0,6244.35986328125,4136000
2025-07-09 16:06:00+00:00,6244.58984375,6244.85009765625,6243.4501953125,6243.4501953125,3907000
2025-07-09 16:07:00+00:00,6243.81982421875,6244.60009765625,6243.56982421875,6244.490234375,4122000
2025-07-09 16:08:00+00:00,6243.3798828125,6244.580078125,6243.33984375,6243.7998046875,5082000
2025-07-09 16:09:00+00:00,6243.43017578125,6243.5,6242.0,6243.41015625,5851000
2025-07-09 16:10:00+00:00,6242.1298828125,6243.8701171875,6242.1298828125,6243.2099609375,4342000
2025-07-09 16:11:00+00:00,6241.31005859375,6242.240234375,6241.240234375,6242.1201171875,3785000
2025-07-09 16:12:00+00:00,6240.43994140625,6241.330078125,6240.27001953125,6241.330078125,3887000
2025-07-09 16:13:00+00:00,6240.56982421875,6240.6298828125,6238.419921875,6240.31982421875,4258000
2025-07-09 16:14:00+00:00,6241.31005859375,6241.7001953125,6240.6201171875,6240.6201171875,4207000
2025-07-09 16:15:00+00:00,6241.77978515625,6242.08984375,6241.169921875,6241.27001953125,3489000
2025-07-09 16:16:00+00:00,6241.31005859375,6241.31005859375,6240.89990234375,6240.89990234375,3842000
2025-07-09 16:17:00+00:00,6241.7998046875,6241.7998046875,6241.18017578125,6241.27001953125,3389000
2025-07-09 16:18:00+00:00,6243.22998046875,6243.259765625,6241.75,6241.83984375,3892000
2025-07-09 16:19:00+00:00,6243.35986328125,6243.830078125,6242.9501953125,6243.22021484375,3829000
2025-07-09 16:20:00+00:00,6242.4501953125,6243.7001953125,6242.22021484375,6243.39013671875,4220000
2025-07-09 16:21:00+00:00,6239.22021484375,6242.39990234375,6239.18017578125,6242.39990234375,5481000
2025-07-09 16:22:00+00:00,6239.27978515625,6239.3701171875,6238.5,6239.27001953125,4014000
2025-07-09 16:23:00+00:00,6239.419921875,6239.43994140625,6238.8798828125,6239.2998046875,3174000
2025-07-09 16:24:00+00:00,6239.5498046875,6240.14013671875,6239.41015625,6239.41015625,3589000
2025-07-09 16:25:00+00:00,6239.1201171875,6239.68994140625,6238.68017578125,6239.580078125,3447000
2025-07-09 16:26:00+00:00,6239.81982421875,6240.06005859375,6238.68017578125,6239.080078125,3591000
2025-07-09 16:27:00+00:00,6240.85986328125,6240.85986328125,6239.68017578125,6239.77001953125,3007000
2025-07-09 16:28:00+00:00,6241.169921875,6241.27978515625,6240.7001953125,6240.85009765625,3795000
2025-07-09 16:29:00+00:00,6240.490234375,6241.43017578125,6240.18017578125,6241.18994140625,3719000
2025-07-09 16:30:00+00:00,6242.10986328125,6242.35009765625,6240.4599609375,6240.47021484375,4086000
2025-07-09 16:31:00+00:00,6242.0400390625,6242.6298828125,6241.93017578125,6242.08984375,4020000
2025-07-09 16:32:00+00:00,6242.2900390625,6242.2900390625,6241.5400390625,6242.06982421875,2798000
2025-07-09 16:33:00+00:00,6242.39990234375,6242.66015625,6242.06982421875,6242.490234375,3040000
2025-07-09 16:34:00+00:00,6242.259765625,6242.9599609375,6242.259765625,6242.39990234375,3531000
2025-07-09 16:35:00+00:00,6242.89990234375,6242.89990234375,6241.52978515625,6242.0400390625,3503000
2025-07-09 16:36:00+00:00,6242.7099609375,6243.31982421875,6242.64990234375,6242.990234375,3657000
2025-07-09 16:37:00+00:00,6242.490234375,6242.89013671875,6242.27001953125,6242.72998046875,3403000
2025-07-09 16:38:00+00:00,6242.2099609375,6243.22021484375,6242.2099609375,6242.60986328125,3601000
2025-07-09 16:39:00+00:00,6240.81005859375,6242.2001953125,6240.77001953125,6242.2001953125,3434000
2025-07-09 16:40:00+00:00,6241.740234375,6241.7998046875,6240.0,6240.68994140625,2638000
2025-07-09 16:41:00+00:00,6242.330078125,6242.580078125,6241.3798828125,6241.75,3785000
2025-07-09 16:42:00+00:00,6241.9599609375,6242.509765625,6241.85986328125,6242.31005859375,3033000
2025-07-09 16:43:00+00:00,6241.9599609375,6242.31982421875,6241.72021484375,6241.97021484375,2586000
2025-07-09 16:44:00+00:00,6241.9501953125,6242.35009765625,6241.85986328125,6242.0400390625,2880000
2025-07-09 16:45:00+00:00,6241.919921875,6242.85986328125,6241.919921875,6242.0400390625,3181000
2025-07-09 16:46:00+00:00,6243.1201171875,6243.22021484375,6241.72998046875,6241.89013671875,2985000
2025-07-09 16:47:00+00:00,6243.64990234375,6243.85986328125,6242.919921875,6243.06982421875,3477000
2025-07-09 16:48:00+00:00,6244.2099609375,6244.240234375,6243.2900390625,6243.669921875,3012000
2025-07-09 16:49:00+00:00,6243.7998046875,6244.18017578125,6243.41015625,6244.18017578125,3324000
2025-07-09 16:50:00+00:00,6243.68994140625,6243.97021484375,6243.35009765625,6243.740234375,3586000
2025-07-09 16:51:00+00:00,6243.9599609375,6243.9599609375,6242.97021484375,6243.56982421875,4275000
2025-07-09 16:52:00+00:00,6244.3798828125,6244.3798828125,6243.5498046875,6243.9501953125,3874000
2025-07-09 16:53:00+00:00,6244.39013671875,6244.7099609375,6244.39013671875,6244.68994140625,3945000
2025-07-09 16:54:00+00:00,6244.83984375,6244.83984375,6244.14990234375,6244.3798828125,3160000
2025-07-09 16:55:00+00:00,6244.85986328125,6245.22998046875,6244.169921875,6244.91015625,3451000
2025-07-09 16:56:00+00:00,6244.16015625,6244.85009765625,6243.81982421875,6244.830078125,3105000
2025-07-09 16:57:00+00:00,6243.97021484375,6244.4501953125,6243.68994140625,6244.2001953125,2954000
2025-07-09 16:58:00+00:00,6244.08984375,6244.6298828125,6244.009765625,6244.02001953125,2666000
2025-07-09 16:59:00+00:00,6242.6201171875,6244.2099609375,6242.5,6244.10009765625,3589000
2025-07-09 17:00:00+00:00,6241.18994140625,6243.10009765625,6240.8701171875,6242.580078125,3273000
2025-07-09 17:01:00+00:00,6239.47021484375,6241.580078125,6239.08984375,6241.0400390625,4025000
2025-07-09 17:02:00+00:00,6240.669921875,6240.740234375,6239.31982421875,6239.43017578125,4019000
2025-07-09 17:03:00+00:00,6242.02001953125,6242.02001953125,6240.490234375,6240.66015625,3111000
2025-07-09 17:04:00+00:00,6241.41015625,6242.669921875,6241.2099609375,6242.06982421875,3378000
2025-07-09 17:05:00+00:00,6242.490234375,6242.60986328125,6241.259765625,6241.419921875,2580000
2025-07-09 17:06:00+00:00,6243.2900390625,6243.3701171875,6242.2099609375,6242.47998046875,3119000
2025-07-09 17:07:00+00:00,6243.759765625,6243.759765625,6242.81982421875,6243.2998046875,2863000
2025-07-09 17:08:00+00:00,6244.4501953125,6244.4501953125,6243.72998046875,6243.72998046875,3442000
2025-07-09 17:09:00+00:00,6245.0,6245.58984375,6244.10986328125,6244.47998046875,4426000
2025-07-09 17:10:00+00:00,6244.68994140625,6245.169921875,6244.330078125,6245.009765625,3350000
2025-07-09 17:11:00+00:00,6244.330078125,6245.06005859375,6244.25,6244.64990234375,4175000
2025-07-09 17:12:00+00:00,6243.43017578125,6244.6298828125,6243.330078125,6244.35986328125,3137000
2025-07-09 17:13:00+00:00,6243.7001953125,6244.14013671875,6243.27001953125,6243.47021484375,3122000
2025-07-09 17:14:00+00:00,6243.18994140625,6244.0498046875,6243.0,6243.68994140625,4143000
2025-07-09 17:15:00+00:00,6244.2001953125,6244.2001953125,6242.39990234375,6242.52978515625,3838000
2025-07-09 17:16:00+00:00,6245.31982421875,6245.33984375,6243.91015625,6244.25,3273000
2025-07-09 17:17:00+00:00,6245.93017578125,6246.1201171875,6245.14990234375,6245.2099609375,3781000
2025-07-09 17:18:00+00:00,6246.4599609375,6248.169921875,6245.72998046875,6245.93994140625,5952000
2025-07-09 17:19:00+00:00,6247.22021484375,6247.43994140625,6246.41015625,6246.6298828125,3619000
2025-07-09 17:20:00+00:00,6247.31982421875,6247.47998046875,6245.77978515625,6247.2099609375,4649000
2025-07-09 17:21:00+00:00,6246.990234375,6247.2001953125,6245.9599609375,6246.89990234375,4018000
2025-07-09 17:22:00+00:00,6246.60986328125,6247.18017578125,6246.39990234375,6246.93994140625,3176000
2025-07-09 17:23:00+00:00,6246.81005859375,6247.2900390625,6246.06982421875,6246.60986328125,3307000
2025-07-09 17:24:00+00:00,6247.81982421875,6248.009765625,6246.7099609375,6246.77978515625,4644000
2025-07-09 17:25:00+00:00,6248.009765625,6248.3701171875,6247.72998046875,6247.72998046875,4154000
2025-07-09 17:26:00+00:00,6247.259765625,6248.6201171875,6247.169921875,6248.02978515625,3847000
2025-07-09 17:27:00+00:00,6245.080078125,6247.22021484375,6245.080078125,6247.22021484375,4311000
2025-07-09 17:28:00+00:00,6245.52978515625,6245.68994140625,6244.02978515625,6245.0400390625,3547000
2025-07-09 17:29:00+00:00,6245.4599609375,6245.81005859375,6245.43017578125,6245.490234375,3495000
2025-07-09 17:30:00+00:00,6246.3798828125,6246.39013671875,6245.259765625,6245.43994140625,4681000
2025-07-09 17:31:00+00:00,6244.6201171875,6246.3701171875,6244.6201171875,6246.3701171875,3637000
2025-07-09 17:32:00+00:00,6243.240234375,6245.14013671875,6243.2001953125,6244.60009765625,5578000
2025-07-09 17:33:00+00:00,6244.2099609375,6244.2099609375,6242.9501953125,6243.08984375,3403000
2025-07-09 17:34:00+00:00,6244.31005859375,6244.580078125,6244.009765625,6244.14990234375,3157000
2025-07-09 17:35:00+00:00,6245.83984375,6245.83984375,6244.240234375,6244.240234375,3358000
2025-07-09 17:36:00+00:00,6245.5,6246.2998046875,6245.43994140625,6245.85009765625,3770000
2025-07-09 17:37:00+00:00,6245.89990234375,6246.16015625,6245.080078125,6245.43994140625,3986000
2025-07-09 17:38:00+00:00,6246.77001953125,6246.9501953125,6246.10986328125,6246.10986328125,3545000
2025-07-09 17:39:00+00:00,6247.22998046875,6247.22998046875,6246.64990234375,6246.830078125,2840000
2025-07-09 17:40:00+00:00,6247.77978515625,6247.83984375,6247.02001953125,6247.2099609375,3211000
2025-07-09 17:41:00+00:00,6247.68017578125,6247.97998046875,6247.35986328125,6247.830078125,3328000
2025-07-09 17:42:00+00:00,6246.52001953125,6247.740234375,6246.35009765625,6247.64990234375,3247000
2025-07-09 17:43:00+00:00,6245.47998046875,6246.52978515625,6245.1298828125,6246.490234375,4222000
2025-07-09 17:44:00+00:00,6245.68994140625,6245.77978515625,6244.97998046875,6245.5,2837000
2025-07-09 17:45:00+00:00,6245.759765625,6246.52001953125,6245.47998046875,6245.66015625,2810000
2025-07-09 17:46:00+00:00,6244.5,6246.06982421875,6242.9501953125,6245.83984375,6175000
2025-07-09 17:48:00+00:00,6246.47021484375,6246.580078125,6245.6201171875,6245.93017578125,6976000
2025-07-09 17:49:00+00:00,6247.14990234375,6247.39990234375,6246.5,6246.5,3613000
2025-07-09 17:50:00+00:00,6249.39013671875,6249.39013671875,6246.81005859375,6247.16015625,3518000
2025-07-09 17:51:00+00:00,6249.0,6249.41015625,6248.66015625,6249.330078125,3535000
2025-07-09 17:52:00+00:00,6248.81005859375,6249.93994140625,6248.490234375,6249.10986328125,3484000
2025-07-09 17:53:00+00:00,6246.419921875,6248.830078125,6244.14990234375,6248.7998046875,9876000
2025-07-09 17:54:00+00:00,6245.89013671875,6246.52978515625,6244.27001953125,6246.52978515625,5830000
2025-07-09 17:55:00+00:00,6245.3798828125,6245.919921875,6244.2099609375,6245.919921875,4584000
2025-07-09 17:56:00+00:00,6245.9599609375,6246.47021484375,6244.169921875,6245.3798828125,4330000
2025-07-09 17:57:00+00:00,6247.0498046875,6247.14990234375,6245.9599609375,6246.0498046875,4035000
2025-07-09 17:58:00+00:00,6247.31005859375,6247.740234375,6247.10009765625,6247.10009765625,4291000
2025-07-09 17:59:00+00:00,6246.56005859375,6247.81982421875,6246.56005859375,6247.509765625,4464000
2025-07-09 18:00:00+00:00,6248.8701171875,6248.97998046875,6246.16015625,6246.47998046875,4840000
